country,marketplace,seller,seller name,fk_brand_used_id,day,sum_quantity,sum_s_seller_selling,sum_s_net,month
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pedialyte,2025-08-08,2,4.56 ,4.20 ,2025_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pedialyte,2025-08-10,1,2.45 ,2.42 ,2025_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pedialyte,2025-08-13,4,9.13 ,7.93 ,2025_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pedialyte,2025-08-14,2,14.45 ,11.79 ,2025_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-01,1,27.65 ,27.38 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-07,2,191.92 ,181.89 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-08,1,8.03 ,8.03 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-10,1,26.68 ,26.68 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-13,6,89.87 ,89.87 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-14,1,4.01 ,4.01 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-16,1,78.93 ,74.37 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-17,1,8.03 ,8.03 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-19,2,12.04 ,12.04 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-20,3,21.97 ,21.97 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-21,1,26.68 ,26.68 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-23,1,26.68 ,26.68 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-24,1,8.03 ,7.23 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-25,3,24.44 ,23.56 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-26,5,146.42 ,137.71 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-27,6,332.57 ,318.88 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-28,2,136.96 ,130.98 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-29,11,76.28 ,76.28 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-30,20,513.81 ,474.09 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-07-31,4,257.70 ,241.95 ,2024_07
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-01,2,35.68 ,35.68 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-04,1,62.11 ,62.11 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-07,9,69.11 ,61.13 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-08,3,41.25 ,41.25 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-09,1,124.23 ,124.23 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-10,1,27.65 ,27.65 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-13,7,727.95 ,680.08 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-15,1,8.03 ,8.03 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-19,1,45.60 ,44.20 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-20,1,13.94 ,13.94 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-22,2,41.58 ,41.58 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-23,8,211.22 ,202.72 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-24,1,8.03 ,8.03 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-25,1,13.94 ,13.94 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-26,1,25.19 ,25.19 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-27,6,48.18 ,48.18 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-29,4,368.04 ,339.37 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-08-31,1,13.94 ,13.94 ,2024_08
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-02,2,57.75 ,57.75 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-04,14,261.20 ,255.94 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-05,1,27.65 ,27.65 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-06,4,357.62 ,339.67 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-07,2,339.17 ,279.56 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-08,2,212.04 ,201.53 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-09,2,134.08 ,128.82 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-10,7,111.64 ,104.28 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-13,9,34.91 ,32.80 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-14,1,26.68 ,26.68 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-19,1,26.68 ,26.68 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-20,2,37.59 ,35.66 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-21,1,27.88 ,27.88 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-22,1,4.01 ,4.01 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-23,3,30.00 ,30.00 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-24,1,49.72 ,49.72 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-25,3,33.22 ,33.22 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-29,8,111.34 ,104.74 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-09-30,2,179.24 ,179.24 ,2024_09
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-02,1,49.72 ,49.72 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-05,1,16.06 ,16.06 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-06,4,273.60 ,273.60 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-09,2,16.06 ,16.06 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-10,1,16.06 ,16.06 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-11,1,25.19 ,23.18 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-13,3,74.26 ,69.08 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-14,2,24.09 ,24.09 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-15,2,89.71 ,86.39 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-17,2,49.58 ,44.59 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-18,2,24.79 ,23.04 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-19,4,331.38 ,322.18 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-20,2,17.95 ,17.34 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-21,3,187.27 ,187.27 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-22,1,13.94 ,13.94 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-23,2,57.82 ,53.87 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-24,1,26.68 ,26.68 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-25,2,16.06 ,14.52 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-26,1,124.23 ,117.22 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-27,9,250.18 ,244.89 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-28,2,74.91 ,74.04 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-29,3,65.76 ,65.76 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-30,1,16.06 ,16.06 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-10-31,2,31.66 ,31.66 ,2024_10
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-01,2,32.12 ,31.15 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-02,3,107.61 ,97.65 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-03,4,105.50 ,100.94 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-04,6,208.63 ,203.54 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-05,6,101.72 ,94.14 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-06,7,197.55 ,193.43 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-07,18,444.55 ,432.36 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-08,9,277.96 ,251.75 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-09,2,41.25 ,41.25 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-10,11,294.34 ,282.94 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-11,7,248.62 ,243.36 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-12,5,264.41 ,246.00 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-13,5,281.63 ,242.58 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-14,7,171.16 ,160.09 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-15,5,213.73 ,204.49 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-16,7,129.44 ,119.90 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-17,6,118.41 ,117.99 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-18,1,8.03 ,8.03 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-19,2,16.06 ,14.45 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-20,2,8.03 ,8.03 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-21,5,116.78 ,109.94 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-22,4,100.46 ,99.93 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-23,7,96.11 ,93.77 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-24,4,108.12 ,105.15 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-25,6,119.14 ,119.14 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-26,4,88.04 ,86.40 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-27,5,38.03 ,36.27 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-28,9,171.77 ,151.30 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-29,10,167.85 ,143.92 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-11-30,10,109.29 ,102.35 ,2024_11
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-01,2,53.37 ,53.37 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-02,4,34.01 ,32.96 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-03,6,66.25 ,63.92 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-04,4,72.97 ,72.97 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-05,4,139.94 ,139.94 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-06,6,336.47 ,323.76 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-07,6,60.06 ,55.83 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-08,6,125.42 ,121.32 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-09,12,254.15 ,240.45 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-10,1,24.35 ,21.92 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-11,8,207.29 ,200.75 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-12,19,517.49 ,501.33 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-13,3,132.15 ,132.15 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-14,1,62.06 ,62.06 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-15,5,104.61 ,102.68 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-16,3,101.67 ,101.67 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-17,3,58.42 ,56.66 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-18,6,56.91 ,56.91 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-19,2,53.37 ,53.37 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-20,2,124.12 ,124.12 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-21,6,74.07 ,74.07 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-22,5,44.51 ,44.51 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-23,6,107.01 ,107.01 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-24,8,293.79 ,281.08 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-25,2,76.16 ,70.00 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-26,6,88.22 ,82.30 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-27,1,62.11 ,59.05 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-28,5,154.12 ,151.49 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-29,4,51.12 ,50.25 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2024-12-30,1,16.06 ,15.18 ,2024_12
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-01,2,52.84 ,52.84 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-03,7,183.89 ,183.89 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-05,5,42.39 ,42.39 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-06,14,207.61 ,207.61 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-07,4,166.97 ,166.97 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-08,6,127.00 ,127.00 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-09,4,24.09 ,24.09 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-10,4,105.03 ,101.53 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-11,2,30.70 ,30.70 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-12,2,76.00 ,76.00 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-13,4,51.96 ,51.96 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-14,10,336.03 ,332.17 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-15,3,18.95 ,18.26 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-16,6,91.90 ,91.73 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-17,5,58.80 ,58.80 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-18,7,99.68 ,99.68 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-19,13,232.89 ,232.89 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-20,8,203.89 ,203.89 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-21,6,100.42 ,99.37 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-22,12,124.46 ,124.46 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-23,8,156.08 ,156.08 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-24,8,277.17 ,277.17 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-25,18,260.06 ,260.06 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-26,3,20.07 ,20.07 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-27,12,268.04 ,268.04 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-28,15,315.69 ,315.69 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-29,21,489.31 ,489.31 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-30,13,187.31 ,187.31 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-01-31,11,287.90 ,282.66 ,2025_01
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-02-01,2,99.44 ,99.44 ,2025_02
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-02-02,12,587.07 ,579.79 ,2025_02
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-02-03,1,124.23 ,124.23 ,2025_02
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-02-04,2,88.80 ,88.80 ,2025_02
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-02-05,3,134.34 ,134.34 ,2025_02
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-02-06,4,231.78 ,231.78 ,2025_02
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-02-07,1,62.06 ,62.06 ,2025_02
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-02-27,5,230.45 ,226.33 ,2025_02
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-02-28,1,114.29 ,114.29 ,2025_02
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-01,17,675.76 ,626.84 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-02,23,804.07 ,745.47 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-03,28,1375.31 ,1293.60 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-04,17,631.64 ,571.12 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-05,11,485.89 ,441.18 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-06,7,338.20 ,325.93 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-07,4,270.23 ,246.56 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-08,6,186.10 ,179.96 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-09,3,174.04 ,174.04 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-10,3,98.14 ,98.14 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-11,12,325.35 ,320.09 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-12,13,394.20 ,391.74 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-13,11,244.65 ,244.65 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-14,12,276.77 ,276.77 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-15,8,147.81 ,145.57 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-16,14,289.15 ,286.49 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-17,12,225.61 ,224.74 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-18,30,660.01 ,600.88 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-19,22,669.51 ,611.55 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-20,7,279.21 ,263.82 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-21,21,617.18 ,550.03 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-22,19,573.65 ,523.09 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-23,8,352.54 ,314.15 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-24,12,620.58 ,571.39 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-25,12,481.14 ,437.13 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-26,7,217.57 ,198.28 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-27,12,430.87 ,399.14 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-28,18,306.38 ,272.24 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-29,21,734.21 ,669.17 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-30,30,648.98 ,587.57 ,2025_03
PH,TTK,PH.TTK.7495811621825775767,Alagang Family Nutrition,pediasure,2025-03-31,14,295.70 ,262.12 ,2025_03
